!version date: 2023/07/05 00:21:08
!description: Mapping of GO terms to Pfam entries. This mapping is generated from data supplied by InterPro for the InterPro2GO mapping.
!external resources: http://www.ebi.ac.uk/interpro, http://pfam.sanger.ac.uk/
!citation: Mitchell et al. (2015) Nucl. Acids Res. 43 :D213-D221
!contact:interhelp@ebi.ac.uk
!
Pfam:PF00001 7tm_1 > GO:G protein-coupled receptor activity ; GO:0004930
Pfam:PF01758 SBF > GO:membrane ; GO:0016020
Pfam:PF01762 Galactosyl_T > GO:hexosyltransferase activity ; GO:0016758
Pfam:PF01762 Galactosyl_T > GO:protein glycosylation ; GO:0006486
Pfam:PF01762 Galactosyl_T > GO:membrane ; GO:0016020
Pfam:PF01763 Herpes_UL6 > GO:chromosome organization ; GO:0051276
Pfam:PF01764 Lipase_3 > GO:lipid metabolic process ; GO:0006629
Pfam:PF01766 Birna_VP2 > GO:structural molecule activity ; GO:0005198
Pfam:PF01767 Birna_VP3 > GO:structural molecule activity ; GO:0005198
Pfam:PF01769 MgtE > GO:monoatomic cation transmembrane transporter activity ; GO:0008324
Pfam:PF01769 MgtE > GO:monoatomic cation transport ; GO:0006812
Pfam:PF01770 Folate_carrier > GO:vitamin transmembrane transporter activity ; GO:0090482
Pfam:PF01770 Folate_carrier > GO:vitamin transport ; GO:0051180
Pfam:PF01770 Folate_carrier > GO:membrane ; GO:0016020
Pfam:PF01774 UreD > GO:nickel cation binding ; GO:0016151
Pfam:PF01774 UreD > GO:nitrogen compound metabolic process ; GO:0006807
Pfam:PF01775 Ribosomal_L18A > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01775 Ribosomal_L18A > GO:translation ; GO:0006412
Pfam:PF01775 Ribosomal_L18A > GO:ribosome ; GO:0005840
Pfam:PF01776 Ribosomal_L22e > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01776 Ribosomal_L22e > GO:translation ; GO:0006412
Pfam:PF01776 Ribosomal_L22e > GO:ribosome ; GO:0005840
Pfam:PF01777 Ribosomal_L27e > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01777 Ribosomal_L27e > GO:translation ; GO:0006412
Pfam:PF01777 Ribosomal_L27e > GO:ribosome ; GO:0005840
Pfam:PF01779 Ribosomal_L29e > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01779 Ribosomal_L29e > GO:translation ; GO:0006412
Pfam:PF01779 Ribosomal_L29e > GO:ribosome ; GO:0005840
Pfam:PF01780 Ribosomal_L37ae > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01780 Ribosomal_L37ae > GO:translation ; GO:0006412
Pfam:PF01780 Ribosomal_L37ae > GO:ribosome ; GO:0005840
Pfam:PF01781 Ribosomal_L38e > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01781 Ribosomal_L38e > GO:translation ; GO:0006412
Pfam:PF01781 Ribosomal_L38e > GO:ribosome ; GO:0005840
Pfam:PF01782 RimM > GO:rRNA processing ; GO:0006364
Pfam:PF01783 Ribosomal_L32p > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01783 Ribosomal_L32p > GO:translation ; GO:0006412
Pfam:PF01783 Ribosomal_L32p > GO:large ribosomal subunit ; GO:0015934
Pfam:PF01785 Closter_coat > GO:virion component ; GO:0044423
Pfam:PF01786 AOX > GO:alternative oxidase activity ; GO:0009916
Pfam:PF01787 Ilar_coat > GO:RNA binding ; GO:0003723
Pfam:PF01787 Ilar_coat > GO:translational initiation ; GO:0006413
Pfam:PF01787 Ilar_coat > GO:virion component ; GO:0044423
Pfam:PF01788 PsbJ > GO:photosynthesis ; GO:0015979
Pfam:PF01788 PsbJ > GO:photosystem II ; GO:0009523
Pfam:PF01788 PsbJ > GO:photosystem II reaction center ; GO:0009539
Pfam:PF01788 PsbJ > GO:membrane ; GO:0016020
Pfam:PF01789 PsbP > GO:calcium ion binding ; GO:0005509
Pfam:PF01789 PsbP > GO:photosynthesis ; GO:0015979
Pfam:PF01789 PsbP > GO:photosystem II ; GO:0009523
Pfam:PF01789 PsbP > GO:photosystem II oxygen evolving complex ; GO:0009654
Pfam:PF01789 PsbP > GO:extrinsic component of membrane ; GO:0019898
Pfam:PF01790 LGT > GO:phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity ; GO:0008961
Pfam:PF01790 LGT > GO:lipoprotein biosynthetic process ; GO:0042158
Pfam:PF01790 LGT > GO:plasma membrane ; GO:0005886
Pfam:PF01791 DeoC > GO:lyase activity ; GO:0016829
Pfam:PF01793 Glyco_transf_15 > GO:mannosyltransferase activity ; GO:0000030
Pfam:PF01793 Glyco_transf_15 > GO:protein glycosylation ; GO:0006486
Pfam:PF01793 Glyco_transf_15 > GO:membrane ; GO:0016020
Pfam:PF01795 Methyltransf_5 > GO:methyltransferase activity ; GO:0008168
Pfam:PF01797 Y1_Tnp > GO:DNA binding ; GO:0003677
Pfam:PF01797 Y1_Tnp > GO:transposase activity ; GO:0004803
Pfam:PF01797 Y1_Tnp > GO:DNA transposition ; GO:0006313
Pfam:PF01799 Fer2_2 > GO:oxidoreductase activity ; GO:0016491
Pfam:PF01799 Fer2_2 > GO:metal ion binding ; GO:0046872
Pfam:PF01801 Cytomega_gL > GO:viral process ; GO:0016032
Pfam:PF01801 Cytomega_gL > GO:viral envelope ; GO:0019031
Pfam:PF01802 Herpes_V23 > GO:structural molecule activity ; GO:0005198
Pfam:PF01802 Herpes_V23 > GO:viral capsid ; GO:0019028
Pfam:PF01804 Penicil_amidase > GO:hydrolase activity ; GO:0016787
Pfam:PF01804 Penicil_amidase > GO:antibiotic biosynthetic process ; GO:0017000
Pfam:PF01805 Surp > GO:RNA binding ; GO:0003723
Pfam:PF01805 Surp > GO:RNA processing ; GO:0006396
Pfam:PF01806 Paramyxo_P > GO:RNA binding ; GO:0003723
Pfam:PF01806 Paramyxo_P > GO:RNA-dependent RNA polymerase activity ; GO:0003968
Pfam:PF01806 Paramyxo_P > GO:DNA-templated transcription ; GO:0006351
Pfam:PF01806 Paramyxo_P > GO:viral genome replication ; GO:0019079
Pfam:PF01807 zf-CHC2 > GO:DNA binding ; GO:0003677
Pfam:PF01807 zf-CHC2 > GO:DNA primase activity ; GO:0003896
Pfam:PF01807 zf-CHC2 > GO:zinc ion binding ; GO:0008270
Pfam:PF01807 zf-CHC2 > GO:DNA replication ; GO:0006260
Pfam:PF01808 AICARFT_IMPCHas > GO:IMP cyclohydrolase activity ; GO:0003937
Pfam:PF01808 AICARFT_IMPCHas > GO:phosphoribosylaminoimidazolecarboxamide formyltransferase activity ; GO:0004643
Pfam:PF01808 AICARFT_IMPCHas > GO:purine nucleotide biosynthetic process ; GO:0006164
Pfam:PF01810 LysE > GO:amino acid transport ; GO:0006865
Pfam:PF01810 LysE > GO:membrane ; GO:0016020
Pfam:PF01813 ATP-synt_D > GO:proton-transporting ATPase activity, rotational mechanism ; GO:0046961
Pfam:PF01817 CM_2 > GO:chorismate metabolic process ; GO:0046417
Pfam:PF01818 Translat_reg > GO:RNA binding ; GO:0003723
Pfam:PF01819 Levi_coat > GO:structural molecule activity ; GO:0005198
Pfam:PF01819 Levi_coat > GO:viral capsid ; GO:0019028
Pfam:PF01821 ANATO > GO:extracellular region ; GO:0005576
Pfam:PF01828 Peptidase_A4 > GO:glutamic-type endopeptidase activity ; GO:0070007
Pfam:PF01828 Peptidase_A4 > GO:proteolysis ; GO:0006508
Pfam:PF01829 Peptidase_A6 > GO:aspartic-type endopeptidase activity ; GO:0004190
Pfam:PF01829 Peptidase_A6 > GO:proteolysis ; GO:0006508
Pfam:PF01830 Peptidase_C7 > GO:cysteine-type endopeptidase activity ; GO:0004197
Pfam:PF01830 Peptidase_C7 > GO:proteolysis ; GO:0006508
Pfam:PF01831 Peptidase_C16 > GO:RNA-dependent RNA polymerase activity ; GO:0003968
Pfam:PF01831 Peptidase_C16 > GO:cysteine-type peptidase activity ; GO:0008234
Pfam:PF01831 Peptidase_C16 > GO:proteolysis ; GO:0006508
Pfam:PF01832 Glucosaminidase > GO:amidase activity ; GO:0004040
Pfam:PF01834 XRCC1_N > GO:damaged DNA binding ; GO:0003684
Pfam:PF01834 XRCC1_N > GO:single strand break repair ; GO:0000012
Pfam:PF01834 XRCC1_N > GO:nucleus ; GO:0005634
Pfam:PF01835 MG2 > GO:endopeptidase inhibitor activity ; GO:0004866
Pfam:PF01840 TCL1_MTCP1 > GO:protein serine/threonine kinase activator activity ; GO:0043539
Pfam:PF01844 HNH > GO:nucleic acid binding ; GO:0003676
Pfam:PF01844 HNH > GO:endonuclease activity ; GO:0004519
Pfam:PF01844 HNH > GO:zinc ion binding ; GO:0008270
Pfam:PF01845 CcdB > GO:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity ; GO:0008657
Pfam:PF01845 CcdB > GO:plasmid maintenance ; GO:0006276
Pfam:PF01848 HOK_GEF > GO:membrane ; GO:0016020
Pfam:PF01852 START > GO:lipid binding ; GO:0008289
Pfam:PF01853 MOZ_SAS > GO:histone acetyltransferase activity ; GO:0004402
Pfam:PF01853 MOZ_SAS > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF01853 MOZ_SAS > GO:histone acetylation ; GO:0016573
Pfam:PF01855 POR_N > GO:oxidoreductase activity ; GO:0016491
Pfam:PF01857 RB_B > GO:regulation of cell cycle ; GO:0051726
Pfam:PF01857 RB_B > GO:nucleus ; GO:0005634
Pfam:PF01858 RB_A > GO:regulation of cell cycle ; GO:0051726
Pfam:PF01858 RB_A > GO:nucleus ; GO:0005634
Pfam:PF01862 PvlArgDC > GO:arginine decarboxylase activity ; GO:0008792
Pfam:PF01862 PvlArgDC > GO:arginine catabolic process ; GO:0006527
Pfam:PF01866 Diphthamide_syn > GO:2-(3-amino-3-carboxypropyl)histidine synthase activity ; GO:0090560
Pfam:PF01866 Diphthamide_syn > GO:peptidyl-diphthamide biosynthetic process from peptidyl-histidine ; GO:0017183
Pfam:PF01867 Cas_Cas1 > GO:nucleic acid binding ; GO:0003676
Pfam:PF01867 Cas_Cas1 > GO:endonuclease activity ; GO:0004519
Pfam:PF01867 Cas_Cas1 > GO:metal ion binding ; GO:0046872
Pfam:PF01867 Cas_Cas1 > GO:maintenance of CRISPR repeat elements ; GO:0043571
Pfam:PF01867 Cas_Cas1 > GO:defense response to virus ; GO:0051607
Pfam:PF01868 RNase_P-MRP_p29 > GO:RNA binding ; GO:0003723
Pfam:PF01868 RNase_P-MRP_p29 > GO:tRNA 5'-leader removal ; GO:0001682
Pfam:PF01868 RNase_P-MRP_p29 > GO:RNA processing ; GO:0006396
Pfam:PF01868 RNase_P-MRP_p29 > GO:ribonuclease P complex ; GO:0030677
Pfam:PF01872 RibD_C > GO:5-amino-6-(5-phosphoribosylamino)uracil reductase activity ; GO:0008703
Pfam:PF01872 RibD_C > GO:riboflavin biosynthetic process ; GO:0009231
Pfam:PF01873 eIF-5_eIF-2B > GO:translation initiation factor activity ; GO:0003743
Pfam:PF01873 eIF-5_eIF-2B > GO:translational initiation ; GO:0006413
Pfam:PF01874 CitG > GO:ATP binding ; GO:0005524
Pfam:PF01874 CitG > GO:triphosphoribosyl-dephospho-CoA synthase activity ; GO:0046917
Pfam:PF01874 CitG > GO:phosphorylation ; GO:0016310
Pfam:PF01876 RNase_P_p30 > GO:tRNA processing ; GO:0008033
Pfam:PF01880 Desulfoferrodox > GO:iron ion binding ; GO:0005506
Pfam:PF01880 Desulfoferrodox > GO:oxidoreductase activity ; GO:0016491
Pfam:PF01881 Cas_Cas6_C > GO:hydrolase activity, acting on ester bonds ; GO:0016788
Pfam:PF01884 PcrB > GO:transferase activity, transferring alkyl or aryl (other than methyl) groups ; GO:0016765
Pfam:PF01885 PTS_2-RNA > GO:transferase activity ; GO:0016740
Pfam:PF01888 CbiD > GO:methyltransferase activity ; GO:0008168
Pfam:PF01888 CbiD > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF01890 CbiG_C > GO:cobalamin biosynthetic process ; GO:0009236
Pfam:PF01891 CbiM > GO:transition metal ion transport ; GO:0000041
Pfam:PF01891 CbiM > GO:membrane ; GO:0016020
Pfam:PF01896 DNA_primase_S > GO:DNA primase activity ; GO:0003896
Pfam:PF01896 DNA_primase_S > GO:DNA replication, synthesis of RNA primer ; GO:0006269
Pfam:PF01899 MNHE > GO:monoatomic cation transmembrane transporter activity ; GO:0008324
Pfam:PF01899 MNHE > GO:monoatomic cation transport ; GO:0006812
Pfam:PF01899 MNHE > GO:membrane ; GO:0016020
Pfam:PF01900 RNase_P_Rpp14 > GO:tRNA 5'-leader removal ; GO:0001682
Pfam:PF01900 RNase_P_Rpp14 > GO:ribonuclease P complex ; GO:0030677
Pfam:PF01903 CbiX > GO:lyase activity ; GO:0016829
Pfam:PF01907 Ribosomal_L37e > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01907 Ribosomal_L37e > GO:translation ; GO:0006412
Pfam:PF01907 Ribosomal_L37e > GO:ribosome ; GO:0005840
Pfam:PF01909 NTP_transf_2 > GO:nucleotidyltransferase activity ; GO:0016779
Pfam:PF01912 eIF-6 > GO:ribosome binding ; GO:0043022
Pfam:PF01912 eIF-6 > GO:cytosolic ribosome assembly ; GO:0042256
Pfam:PF01913 FTR > GO:transferase activity ; GO:0016740
Pfam:PF01913 FTR > GO:one-carbon metabolic process ; GO:0006730
Pfam:PF01914 MarC > GO:membrane ; GO:0016020
Pfam:PF01915 Glyco_hydro_3_C > GO:hydrolase activity, hydrolyzing O-glycosyl compounds ; GO:0004553
Pfam:PF01915 Glyco_hydro_3_C > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF01916 DS > GO:peptidyl-lysine modification to peptidyl-hypusine ; GO:0008612
Pfam:PF01917 Arch_flagellin > GO:structural molecule activity ; GO:0005198
Pfam:PF01917 Arch_flagellin > GO:archaeal or bacterial-type flagellum-dependent cell motility ; GO:0097588
Pfam:PF01918 Alba > GO:nucleic acid binding ; GO:0003676
Pfam:PF01920 Prefoldin_2 > GO:unfolded protein binding ; GO:0051082
Pfam:PF01920 Prefoldin_2 > GO:protein folding ; GO:0006457
Pfam:PF01920 Prefoldin_2 > GO:prefoldin complex ; GO:0016272
Pfam:PF01921 tRNA-synt_1f > GO:nucleotide binding ; GO:0000166
Pfam:PF01921 tRNA-synt_1f > GO:lysine-tRNA ligase activity ; GO:0004824
Pfam:PF01921 tRNA-synt_1f > GO:ATP binding ; GO:0005524
Pfam:PF01921 tRNA-synt_1f > GO:lysyl-tRNA aminoacylation ; GO:0006430
Pfam:PF01921 tRNA-synt_1f > GO:cytoplasm ; GO:0005737
Pfam:PF01922 SRP19 > GO:7S RNA binding ; GO:0008312
Pfam:PF01922 SRP19 > GO:SRP-dependent cotranslational protein targeting to membrane ; GO:0006614
Pfam:PF01922 SRP19 > GO:signal recognition particle ; GO:0048500
Pfam:PF01924 HypD > GO:metal ion binding ; GO:0046872
Pfam:PF01925 TauE > GO:membrane ; GO:0016020
Pfam:PF01926 MMR_HSR1 > GO:GTP binding ; GO:0005525
Pfam:PF01929 Ribosomal_L14e > GO:structural constituent of ribosome ; GO:0003735
Pfam:PF01929 Ribosomal_L14e > GO:translation ; GO:0006412
Pfam:PF01929 Ribosomal_L14e > GO:ribosome ; GO:0005840
Pfam:PF01933 CofD > GO:LPPG:FO 2-phospho-L-lactate transferase activity ; GO:0043743
Pfam:PF01934 HepT-like > GO:RNA nuclease activity ; GO:0004540
Pfam:PF01934 HepT-like > GO:toxin-antitoxin complex ; GO:0110001
Pfam:PF01936 NYN > GO:RNA nuclease activity ; GO:0004540
Pfam:PF01939 NucS > GO:endonuclease activity ; GO:0004519
Pfam:PF01940 DUF92 > GO:membrane ; GO:0016020
Pfam:PF01943 Polysacc_synt > GO:membrane ; GO:0016020
Pfam:PF01956 EMC3_TMCO1 > GO:membrane ; GO:0016020
Pfam:PF01958 Asp_DH_C > GO:aspartate dehydrogenase activity ; GO:0033735
Pfam:PF01958 Asp_DH_C > GO:NAD biosynthetic process ; GO:0009435
Pfam:PF01959 DHQS > GO:3-dehydroquinate synthase activity ; GO:0003856
Pfam:PF01959 DHQS > GO:oxidoreductase activity ; GO:0016491
Pfam:PF01959 DHQS > GO:aromatic amino acid family biosynthetic process ; GO:0009073
Pfam:PF01960 ArgJ > GO:glutamate N-acetyltransferase activity ; GO:0004358
Pfam:PF01960 ArgJ > GO:arginine biosynthetic process ; GO:0006526
Pfam:PF01964 ThiC_Rad_SAM > GO:iron-sulfur cluster binding ; GO:0051536
Pfam:PF01964 ThiC_Rad_SAM > GO:thiamine biosynthetic process ; GO:0009228
Pfam:PF01967 MoaC > GO:Mo-molybdopterin cofactor biosynthetic process ; GO:0006777
Pfam:PF01968 Hydantoinase_A > GO:hydrolase activity ; GO:0016787
Pfam:PF01972 SDH_sah > GO:membrane ; GO:0016020
Pfam:PF01974 tRNA_int_endo > GO:tRNA-intron endonuclease activity ; GO:0000213
Pfam:PF01974 tRNA_int_endo > GO:tRNA splicing, via endonucleolytic cleavage and ligation ; GO:0006388
Pfam:PF01975 SurE > GO:hydrolase activity ; GO:0016787
Pfam:PF01977 UbiD > GO:carboxy-lyase activity ; GO:0016831
Pfam:PF01979 Amidohydro_1 > GO:hydrolase activity ; GO:0016787
Pfam:PF01981 PTH2 > GO:aminoacyl-tRNA hydrolase activity ; GO:0004045
Pfam:PF01982 CTP-dep_RFKase > GO:phosphotransferase activity, alcohol group as acceptor ; GO:0016773
Pfam:PF01983 CofC > GO:phospholactate guanylyltransferase activity ; GO:0043814
Pfam:PF01984 dsDNA_bind > GO:DNA binding ; GO:0003677
Pfam:PF01985 CRS1_YhbY > GO:RNA binding ; GO:0003723
Pfam:PF01988 VIT1 > GO:manganese ion transmembrane transporter activity ; GO:0005384
Pfam:PF01988 VIT1 > GO:intracellular manganese ion homeostasis ; GO:0030026
Pfam:PF01990 ATP-synt_F > GO:proton-transporting ATPase activity, rotational mechanism ; GO:0046961
Pfam:PF01990 ATP-synt_F > GO:monoatomic ion transmembrane transport ; GO:0034220
Pfam:PF01991 vATP-synt_E > GO:proton-transporting ATPase activity, rotational mechanism ; GO:0046961
Pfam:PF01991 vATP-synt_E > GO:proton transmembrane transport ; GO:1902600
Pfam:PF01991 vATP-synt_E > GO:proton-transporting two-sector ATPase complex, catalytic domain ; GO:0033178
Pfam:PF01992 vATP-synt_AC39 > GO:proton-transporting ATPase activity, rotational mechanism ; GO:0046961
Pfam:PF01993 MTD > GO:ferredoxin hydrogenase activity ; GO:0008901
Pfam:PF01993 MTD > GO:methanogenesis ; GO:0015948
Pfam:PF01994 Trm56 > GO:tRNA methyltransferase activity ; GO:0008175
Pfam:PF01994 Trm56 > GO:tRNA nucleoside ribose methylation ; GO:0002128
Pfam:PF01994 Trm56 > GO:cytoplasm ; GO:0005737
Pfam:PF01997 Translin > GO:sequence-specific DNA binding ; GO:0043565
Pfam:PF02005 TRM > GO:RNA binding ; GO:0003723
Pfam:PF02005 TRM > GO:tRNA (guanine-N2-)-methyltransferase activity ; GO:0004809
Pfam:PF02005 TRM > GO:tRNA processing ; GO:0008033
Pfam:PF02007 MtrH > GO:methyltransferase activity ; GO:0008168
Pfam:PF02007 MtrH > GO:one-carbon metabolic process ; GO:0006730
Pfam:PF02008 zf-CXXC > GO:DNA binding ; GO:0003677
Pfam:PF02008 zf-CXXC > GO:zinc ion binding ; GO:0008270
Pfam:PF02011 Glyco_hydro_48 > GO:hydrolase activity, hydrolyzing O-glycosyl compounds ; GO:0004553
Pfam:PF02011 Glyco_hydro_48 > GO:cellulase activity ; GO:0008810
Pfam:PF02011 Glyco_hydro_48 > GO:cellulose catabolic process ; GO:0030245
Pfam:PF02015 Glyco_hydro_45 > GO:cellulase activity ; GO:0008810
Pfam:PF02015 Glyco_hydro_45 > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF02017 CIDE-N > GO:apoptotic process ; GO:0006915
Pfam:PF02018 CBM_4_9 > GO:hydrolase activity, acting on glycosyl bonds ; GO:0016798
Pfam:PF02020 W2 > GO:protein binding ; GO:0005515
Pfam:PF02022 Integrase_Zn > GO:zinc ion binding ; GO:0008270
Pfam:PF02024 Leptin > GO:hormone activity ; GO:0005179
Pfam:PF02024 Leptin > GO:signal transduction ; GO:0007165
Pfam:PF02024 Leptin > GO:extracellular region ; GO:0005576
Pfam:PF02025 IL5 > GO:interleukin-5 receptor binding ; GO:0005137
Pfam:PF02025 IL5 > GO:growth factor activity ; GO:0008083
Pfam:PF02025 IL5 > GO:immune response ; GO:0006955
Pfam:PF02025 IL5 > GO:extracellular region ; GO:0005576
Pfam:PF02028 BCCT > GO:transmembrane transporter activity ; GO:0022857
Pfam:PF02028 BCCT > GO:nitrogen compound transport ; GO:0071705
Pfam:PF02028 BCCT > GO:membrane ; GO:0016020
Pfam:PF02031 Peptidase_M7 > GO:metalloendopeptidase activity ; GO:0004222
Pfam:PF02031 Peptidase_M7 > GO:zinc ion binding ; GO:0008270
Pfam:PF02031 Peptidase_M7 > GO:proteolysis ; GO:0006508
Pfam:PF02031 Peptidase_M7 > GO:extracellular region ; GO:0005576
Pfam:PF02033 RBFA > GO:rRNA processing ; GO:0006364
Pfam:PF02035 Coagulin > GO:hemolymph coagulation ; GO:0042381
Pfam:PF02035 Coagulin > GO:extracellular region ; GO:0005576
Pfam:PF02038 ATP1G1_PLM_MAT8 > GO:ion channel regulator activity ; GO:0099106
Pfam:PF02038 ATP1G1_PLM_MAT8 > GO:regulation of monoatomic ion transport ; GO:0043269
Pfam:PF02038 ATP1G1_PLM_MAT8 > GO:membrane ; GO:0016020
Pfam:PF02040 ArsB > GO:arsenite transmembrane transporter activity ; GO:0015105
Pfam:PF02040 ArsB > GO:arsenite transport ; GO:0015700
Pfam:PF02040 ArsB > GO:membrane ; GO:0016020
Pfam:PF02041 Auxin_BP > GO:auxin binding ; GO:0010011
Pfam:PF02043 Bac_chlorC > GO:photosynthesis ; GO:0015979
Pfam:PF02044 Bombesin > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF02045 CBFB_NFYA > GO:DNA-binding transcription factor activity ; GO:0003700
Pfam:PF02045 CBFB_NFYA > GO:regulation of DNA-templated transcription ; GO:0006355
Pfam:PF02046 COX6A > GO:mitochondrial inner membrane ; GO:0005743
Pfam:PF02046 COX6A > GO:mitochondrial respiratory chain complex IV ; GO:0005751
Pfam:PF02048 Enterotoxin_ST > GO:toxin activity ; GO:0090729
Pfam:PF02048 Enterotoxin_ST > GO:extracellular space ; GO:0005615
Pfam:PF02049 FliE > GO:cytoskeletal motor activity ; GO:0003774
Pfam:PF02049 FliE > GO:structural molecule activity ; GO:0005198
Pfam:PF02049 FliE > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02049 FliE > GO:bacterial-type flagellum ; GO:0009288
Pfam:PF02050 FliJ > GO:bacterial-type flagellum-dependent cell motility ; GO:0071973
Pfam:PF02050 FliJ > GO:bacterial-type flagellum ; GO:0009288
Pfam:PF02052 Gallidermin > GO:defense response to bacterium ; GO:0042742
Pfam:PF02052 Gallidermin > GO:extracellular region ; GO:0005576
Pfam:PF02053 Gene66 > GO:zinc ion binding ; GO:0008270
Pfam:PF02056 Glyco_hydro_4 > GO:hydrolase activity, hydrolyzing O-glycosyl compounds ; GO:0004553
Pfam:PF02056 Glyco_hydro_4 > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF02057 Glyco_hydro_59 > GO:galactosylceramidase activity ; GO:0004336
Pfam:PF02057 Glyco_hydro_59 > GO:galactosylceramide catabolic process ; GO:0006683
Pfam:PF02058 Guanylin > GO:guanylate cyclase activator activity ; GO:0030250
Pfam:PF02058 Guanylin > GO:extracellular region ; GO:0005576
Pfam:PF02059 IL3 > GO:interleukin-3 receptor binding ; GO:0005135
Pfam:PF02059 IL3 > GO:growth factor activity ; GO:0008083
Pfam:PF02059 IL3 > GO:immune response ; GO:0006955
Pfam:PF02059 IL3 > GO:extracellular region ; GO:0005576
Pfam:PF02060 ISK_Channel > GO:voltage-gated potassium channel activity ; GO:0005249
Pfam:PF02060 ISK_Channel > GO:monoatomic ion transport ; GO:0006811
Pfam:PF02060 ISK_Channel > GO:membrane ; GO:0016020
Pfam:PF02063 MARCKS > GO:calmodulin binding ; GO:0005516
Pfam:PF02064 MAS20 > GO:protein targeting ; GO:0006605
Pfam:PF02064 MAS20 > GO:intracellular protein transport ; GO:0006886
Pfam:PF02064 MAS20 > GO:mitochondrial outer membrane translocase complex ; GO:0005742
Pfam:PF02066 Metallothio_11 > GO:copper ion binding ; GO:0005507
Pfam:PF02067 Metallothio_5 > GO:metal ion binding ; GO:0046872
Pfam:PF02068 Metallothio_PEC > GO:zinc ion binding ; GO:0008270
Pfam:PF02069 Metallothio_Pro > GO:metal ion binding ; GO:0046872
Pfam:PF02070 NMU > GO:regulation of smooth muscle contraction ; GO:0006940
Pfam:PF02072 Orexin > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF02072 Orexin > GO:feeding behavior ; GO:0007631
Pfam:PF02073 Peptidase_M29 > GO:aminopeptidase activity ; GO:0004177
Pfam:PF02073 Peptidase_M29 > GO:proteolysis ; GO:0006508
Pfam:PF02074 Peptidase_M32 > GO:metallocarboxypeptidase activity ; GO:0004181
Pfam:PF02074 Peptidase_M32 > GO:proteolysis ; GO:0006508
Pfam:PF02075 RuvC > GO:DNA endonuclease activity ; GO:0004520
Pfam:PF02075 RuvC > GO:DNA repair ; GO:0006281
Pfam:PF02075 RuvC > GO:DNA recombination ; GO:0006310
Pfam:PF02076 STE3 > GO:mating-type factor pheromone receptor activity ; GO:0004932
Pfam:PF02076 STE3 > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF02076 STE3 > GO:membrane ; GO:0016020
Pfam:PF02077 SURF4 > GO:membrane ; GO:0016020
Pfam:PF02079 TP1 > GO:DNA binding ; GO:0003677
Pfam:PF02079 TP1 > GO:spermatogenesis ; GO:0007283
Pfam:PF02079 TP1 > GO:nucleosome ; GO:0000786
Pfam:PF02079 TP1 > GO:nucleus ; GO:0005634
Pfam:PF02080 TrkA_C > GO:monoatomic cation transmembrane transporter activity ; GO:0008324
Pfam:PF02080 TrkA_C > GO:potassium ion transport ; GO:0006813
Pfam:PF02083 Urotensin_II > GO:hormone activity ; GO:0005179
Pfam:PF02083 Urotensin_II > GO:regulation of blood pressure ; GO:0008217
Pfam:PF02083 Urotensin_II > GO:blood vessel diameter maintenance ; GO:0097746
Pfam:PF02083 Urotensin_II > GO:extracellular region ; GO:0005576
Pfam:PF02084 Bindin > GO:fusion of sperm to egg plasma membrane involved in single fertilization ; GO:0007342
Pfam:PF02085 Cytochrom_CIII > GO:electron transfer activity ; GO:0009055
Pfam:PF02085 Cytochrom_CIII > GO:heme binding ; GO:0020037
Pfam:PF02086 MethyltransfD12 > GO:site-specific DNA-methyltransferase (adenine-specific) activity ; GO:0009007
Pfam:PF02086 MethyltransfD12 > GO:DNA methylation on adenine ; GO:0032775
Pfam:PF02087 Nitrophorin > GO:histamine binding ; GO:0051381
Pfam:PF02087 Nitrophorin > GO:nitric oxide binding ; GO:0070026
Pfam:PF02088 Ornatin > GO:cell adhesion ; GO:0007155
Pfam:PF02088 Ornatin > GO:regulation of blood coagulation ; GO:0030193
Pfam:PF02088 Ornatin > GO:extracellular region ; GO:0005576
Pfam:PF02091 tRNA-synt_2e > GO:nucleotide binding ; GO:0000166
Pfam:PF02091 tRNA-synt_2e > GO:glycine-tRNA ligase activity ; GO:0004820
Pfam:PF02091 tRNA-synt_2e > GO:ATP binding ; GO:0005524
Pfam:PF02091 tRNA-synt_2e > GO:glycyl-tRNA aminoacylation ; GO:0006426
Pfam:PF02091 tRNA-synt_2e > GO:cytoplasm ; GO:0005737
